element_type,osmid,name,geometry,college,food_court,hospital,parking,restaurant,university,latitude,longitude
node,5382875189,Blue Orchid,POINT (0.1787715 51.5802351),0,0,0,0,1,0,,
node,5382875191,Shanghai Karaoke Buffet,POINT (0.1795277 51.5794325),0,0,0,0,1,0,,
node,5382875220,McDowell Pie,POINT (0.182044 51.5799949),0,0,0,0,1,0,,
node,5383017080,El Mexicana,POINT (0.1833298 51.5782214),0,0,0,0,1,0,,
node,5383017321,Super Sushi,POINT (0.1831907 51.5774735),0,0,0,0,1,0,,
node,5384725866,Yi-ban,POINT (0.0413735 51.5076967),0,0,0,0,1,0,,
node,5390805446,Bankok Thai,POINT (-0.1683953 51.5938786),0,0,0,0,1,0,,
node,5392665524,Roxie Steak Earlsfield,POINT (-0.1866091 51.439489),0,0,0,0,1,0,,
node,5392665529,hai ha,POINT (-0.0550835 51.5432586),0,0,0,0,1,0,,
node,5401978063,Hugs and Bites,POINT (-0.1405954 51.5238171),0,0,0,0,1,0,,
node,5406251921,Needoo Grill,POINT (-0.0626214 51.5170172),0,0,0,0,1,0,,
node,5409671321,Tandoor Chop House,POINT (-0.1256946 51.5091438),0,0,0,0,1,0,,
node,5409886222,Hakkasan,POINT (-0.1449086 51.5102904),0,0,0,0,1,0,,
node,5409893122,C London,POINT (-0.1478097 51.5112502),0,0,0,0,1,0,,
node,5410356871,,POINT (-0.4904871 51.3716018),0,0,0,1,0,0,,
node,5410356872,,POINT (-0.491104 51.3713272),0,0,0,1,0,0,,
node,5410356875,CAB,POINT (-0.4937772 51.3704089),0,0,0,1,0,0,,
node,5411808174,Sabor Peruano Internacional,POINT (-0.1009415 51.4926052),0,0,0,0,1,0,,
node,5414415422,Inamo,POINT (-0.1393726 51.5342702),0,0,0,0,1,0,,
node,5416084203,The Fat Crab,POINT (-0.371531 51.5722496),0,0,0,0,1,0,,
node,5416084204,Balti Hut,POINT (-0.3714885 51.5737096),0,0,0,0,1,0,,
node,5416406227,Comptoir V,POINT (-0.2200226 51.5340822),0,0,0,0,1,0,,
node,5417354028,Bobby Fitzpatrick,POINT (-0.1915921 51.5505625),0,0,0,0,1,0,,
node,5418264731,RockIT Steakhouse,POINT (-0.0728015 51.5159971),0,0,0,0,1,0,,
node,5418356721,Ichibuns,POINT (-0.1318288 51.5111387),0,0,0,0,1,0,,
node,5418460326,Cicchetti,POINT (-0.1208705 51.5122537),0,0,0,0,1,0,,
node,5419174368,Chez Bob,POINT (-0.1748732 51.6308559),0,0,0,0,1,0,,
node,5425602678,Istanbul,POINT (-0.1764143 51.6190166),0,0,0,0,1,0,,
node,5426204892,Heip Phat,POINT (-0.0958026 51.4886563),0,0,0,0,1,0,,
node,5426253721,The Five Fields,POINT (-0.1612992 51.4917193),0,0,0,0,1,0,,
node,5427102546,Patty & Bun,POINT (-0.1302381 51.5136518),0,0,0,0,1,0,,
node,5430565222,Soho House 40 Greek Street,POINT (-0.1305273 51.513328),0,0,0,0,1,0,,
node,5431346127,The Pear Tree,POINT (-0.0386595 51.4907929),0,0,0,0,1,0,,
node,5434305409,Fat Ox,POINT (-0.1005093 51.4280152),0,0,0,0,1,0,,
node,5435838662,Ekachai,POINT (-0.1221532 51.5338316),0,0,0,0,1,0,,
node,5439444283,KingFish,POINT (-0.2739072 51.4083935),0,0,0,0,1,0,,
node,5442665611,Dauns,POINT (-0.073851 51.5169438),0,0,0,0,1,0,,
node,5449546322,Sorella,POINT (-0.135021 51.4638562),0,0,0,0,1,0,,
node,5451273863,Busaba,POINT (-0.1340565 51.5138415),0,0,0,0,1,0,,
node,5452201038,New Fortune Cookie,POINT (-0.1872374 51.5105785),0,0,0,0,1,0,,
node,5454295810,Monmouth Kitchen,POINT (-0.1270911 51.5139899),0,0,0,0,1,0,,
node,5459152927,Aspire,POINT (-0.4868233 51.47006),0,0,0,0,1,0,,
node,5460436160,Balans Soho Society,POINT (-0.1325693 51.5127729),0,0,0,0,1,0,,
node,5469302003,,POINT (0.0029707 51.5454357),0,0,0,1,0,0,,
node,5470318115,Tamarind Kitchen,POINT (-0.1350279 51.5146779),0,0,0,0,1,0,,
node,5471017601,Neza,POINT (-0.114384 51.5545749),0,0,0,0,1,0,,
node,5480188186,Toby Carvery Badgers Mount,POINT (0.1483592 51.3311282),0,0,0,0,1,0,,
node,5482910413,Byron Burgers,POINT (0.017779 51.4038981),0,0,0,0,1,0,,
node,5483292921,Homeslice,POINT (-0.0797255 51.5271132),0,0,0,0,1,0,,
node,5483343924,Pickywops Vegan Pizza,POINT (-0.2017585 51.484662),0,0,0,0,1,0,,
node,5483404021,Vegan Yes,POINT (-0.0713934 51.5187403),0,0,0,0,1,0,,
node,5483789422,Vantra Loungevity,POINT (-0.1317583 51.5107132),0,0,0,0,1,0,,
node,5483792422,Seasons 52 Bistrot,POINT (-0.195069 51.515538),0,0,0,0,1,0,,
node,5486793623,,POINT (-0.2448462 51.5990845),0,0,0,1,0,0,,
node,5486795862,,POINT (-0.2443098 51.5973501),0,0,0,1,0,0,,
node,5490372201,Queensbury Station Car Park,POINT (-0.2861 51.5946609),0,0,0,1,0,0,,
node,5493149390,Union Viet Cafe and Restaurant,POINT (-0.0984717 51.5038535),0,0,0,0,1,0,,
node,5493161038,,POINT (-0.0964951 51.5039905),0,0,0,1,0,0,,
node,5497947506,Ham Yard Restaurant and Bar,POINT (-0.1349748 51.5111635),0,0,0,0,1,0,,
node,5497947507,Inigo Sushi,POINT (-0.1345554 51.5114939),0,0,0,0,1,0,,
node,5498271134,Congusto,POINT (0.0707442 51.495067),0,0,0,0,1,0,,
node,5500146392,Kricket,POINT (-0.1351471 51.5108012),0,0,0,0,1,0,,
node,5500146395,Dirty Bones,POINT (-0.1352549 51.5108066),0,0,0,0,1,0,,
node,5500973729,Il Conte,POINT (-0.1368424 51.5106652),0,0,0,0,1,0,,
node,5502420530,So Japanese,POINT (-0.1374895 51.5107616),0,0,0,0,1,0,,
node,5502433551,Honesto,POINT (-0.1371345 51.5107435),0,0,0,0,1,0,,
node,5506364522,Kings Mall Car Park,POINT (-0.2277018 51.4942791),0,0,0,1,0,0,,
node,5509518521,Roti Chai (Dining Room),POINT (-0.1557101 51.5145656),0,0,0,0,1,0,,
node,5512449347,Figli del Vesuvio,POINT (-0.1851399 51.4334863),0,0,0,0,1,0,,
node,5520355399,Vital Ingredient,POINT (-0.1364903 51.5116724),0,0,0,0,1,0,,
node,5535576855,Chokhi Dhani,POINT (-0.1370023 51.4821099),0,0,0,0,1,0,,
node,5537828669,Spice of Life,POINT (0.0025813 51.4585529),0,0,0,0,1,0,,
node,5538022524,M Bar & Grill,POINT (-0.3319688 51.4503229),0,0,0,0,1,0,,
node,5543752856,Real Dragon,POINT (-0.3000985 51.4866103),0,0,0,0,1,0,,
node,5547625953,Chilli Indian Street Kitchen,POINT (0.0054682 51.4587669),0,0,0,0,1,0,,
node,5549072487,Panas Gurkha,POINT (0.0051278 51.458583),0,0,0,0,1,0,,
node,5563814677,Crust Bros,POINT (-0.1103572 51.5027744),0,0,0,0,1,0,,
node,5563823970,Oseyo,POINT (-0.1103454 51.5023251),0,0,0,0,1,0,,
node,5568368537,The Life Goddess,POINT (-0.1389569 51.5126889),0,0,0,0,1,0,,
node,5568368538,Shoryu,POINT (-0.1387417 51.5125182),0,0,0,0,1,0,,
node,5568368540,The Good Egg,POINT (-0.1389737 51.5127806),0,0,0,0,1,0,,
node,5568440399,Nando's,POINT (-0.0183078 51.4477789),0,0,0,0,1,0,,
node,5574210921,Wood Fire Caribbean,POINT (-0.0032475 51.4592933),0,0,0,0,1,0,,
node,5574583511,Imma Kandey,POINT (-0.0020511 51.4588288),0,0,0,0,1,0,,
node,5574604104,The Darjeeling,POINT (-0.0042757 51.4596945),0,0,0,0,1,0,,
node,5575643421,Tarboush,POINT (-0.3991818 51.6542718),0,0,0,0,1,0,,
node,5577635550,Mother Mash,POINT (-0.1393343 51.5129198),0,0,0,0,1,0,,
node,5577981394,,POINT (-0.2770241 51.6083598),0,0,0,1,0,0,,
node,5579276529,Mildreds,POINT (-0.0747409 51.5454869),0,0,0,0,1,0,,
node,5579277821,Arepa & Co.,POINT (-0.0562229 51.5285808),0,0,0,0,1,0,,
node,5590535373,Zzetta Pizza,POINT (0.0112692 51.5169773),0,0,0,0,1,0,,
node,5595288322,Dalloway Terrace,POINT (-0.1291801 51.5172283),0,0,0,0,1,0,,
node,5599614576,London College of Beauty Therapy,POINT (-0.1387356 51.5148735),1,0,0,0,0,0,,
node,5603178921,Smokestak,POINT (-0.072833 51.5236575),0,0,0,0,1,0,,
node,5603482949,,POINT (-0.1123897 51.3902228),0,0,0,1,0,0,,
node,5607090322,Bon Bori,POINT (-0.1034787 51.50424),0,0,0,0,1,0,,
node,5612188825,Yeotown,POINT (-0.1548474 51.5191942),0,0,0,0,1,0,,
node,5613475822,Burger & Lobster,POINT (-0.1598077 51.501755),0,0,0,0,1,0,,
node,5613874725,Busaba Eathai Oxford Circus,POINT (-0.1383806 51.5164583),0,0,0,0,1,0,,
node,5613905321,10 Greek Street,POINT (-0.1306969 51.5146374),0,0,0,0,1,0,,
node,5613907703,Tiwa 'N' Tiwa,POINT (-0.0714606 51.4731458),0,0,0,0,1,0,,
node,5621585621,Arman,POINT (-0.499209 51.5815316),0,0,0,0,1,0,,
node,5624234390,Mare Street Market,POINT (-0.0572261 51.5377896),0,1,0,0,0,0,,
node,5627841599,,POINT (-0.0995609 51.4716568),0,0,0,1,0,0,,
node,5633817922,Tootoomoo,POINT (-0.1006809 51.5463574),0,0,0,0,1,0,,
node,5635175354,Hoshiya,POINT (-0.504984 51.3369761),0,0,0,0,1,0,,
node,5636440979,Bombay Bustle,POINT (-0.1421196 51.5129193),0,0,0,0,1,0,,
node,5638790171,,POINT (-0.1416412 51.5133164),0,0,0,0,1,0,,
node,5639832823,,POINT (-0.1709129 51.4707801),0,0,0,0,1,0,,
node,5639888077,School of Economics and Law,POINT (-0.0939048 51.4705963),1,0,0,0,0,0,,
node,5643033214,Black Roe,POINT (-0.142295 51.5124622),0,0,0,0,1,0,,
node,5643141168,Tokimeite,POINT (-0.1424438 51.5119693),0,0,0,0,1,0,,
node,5643747843,The Botanical,POINT (-0.2900815 51.479689),0,0,0,0,1,0,,
node,5648711699,Tsukiji Sushi,POINT (-0.142892 51.5112652),0,0,0,0,1,0,,
node,5650354930,Nazmin's,POINT (-0.1871377 51.4407667),0,0,0,0,1,0,,
node,5650354933,Marina,POINT (-0.1870881 51.4405602),0,0,0,0,1,0,,
node,5650354934,Donburi & Co,POINT (-0.1871635 51.4408684),0,0,0,0,1,0,,
node,5655220885,Ristorante Frescobaldi,POINT (-0.141036 51.5123491),0,0,0,0,1,0,,
node,5658171070,Sakagura,POINT (-0.1394127 51.511025),0,0,0,0,1,0,,
node,5658171071,Magpie,POINT (-0.1395147 51.5111351),0,0,0,0,1,0,,
node,5658200133,Sabor,POINT (-0.1396714 51.5113855),0,0,0,0,1,0,,
node,5659388977,,POINT (-0.1891677 51.4667018),0,0,0,1,0,0,,
node,5661998121,Brigadiers,POINT (-0.091782 51.5126188),0,0,0,0,1,0,,
node,5661998122,Ekte,POINT (-0.0919606 51.5124503),0,0,0,0,1,0,,
node,5665337627,Q-Park Burlington Street,POINT (-0.140444 51.5104649),0,0,0,1,0,0,,
node,5676687927,Brit College,POINT (-0.0363576 51.5122789),1,0,0,0,0,0,,
node,5678299609,Le Petit Bretagne,POINT (-0.0754473 51.5467719),0,0,0,0,1,0,,
node,5679099592,The Boathouse,POINT (0.1218796 51.4543412),0,0,0,0,1,0,,
node,5680946881,Murger Han,POINT (-0.1379554 51.5093756),0,0,0,0,1,0,,
node,5683731025,Restaurant Yoshino,POINT (-0.1371041 51.5093488),0,0,0,0,1,0,,
node,5686077722,Coya,POINT (-0.0872406 51.5148639),0,0,0,0,1,0,,
node,5690795562,Shapla Peri Peri,POINT (0.0060716 51.5468512),0,0,0,0,1,0,,
node,5693340032,California Gourmet Grills & Pizzas,POINT (-0.3737217 51.6081628),0,0,0,0,1,0,,
node,5695229708,Cactus Grill,POINT (-0.149641 51.3596729),0,0,0,0,1,0,,
node,5696017932,Indochine,POINT (-0.0928454 51.5124554),0,0,0,0,1,0,,
node,5696025677,Sweetings,POINT (-0.0927123 51.5124815),0,0,0,0,1,0,,
node,5696763154,Byrne's Pie & Eel House,POINT (-0.1493654 51.3599585),0,0,0,0,1,0,,
node,5706501821,Astral Café,POINT (-0.1324358 51.4946789),0,0,0,0,1,0,,
node,5712228221,Isolabella,POINT (-0.1174863 51.5198728),0,0,0,0,1,0,,
node,5712609021,Barrafina,POINT (-0.1328456 51.5144391),0,0,0,0,1,0,,
node,5713108954,Kaya,POINT (-0.1042652 51.4530386),0,0,0,0,1,0,,
node,5713113425,Little Ochi,POINT (-0.1038884 51.4529342),0,0,0,0,1,0,,
node,5714712977,MNKY HSE,POINT (-0.1417501 51.5081363),0,0,0,0,1,0,,
node,5714885413,Romna Gate,POINT (-0.1268627 51.632422),0,0,0,0,1,0,,
node,5718088032,Shahi Pakwaan,POINT (-0.1578778 51.5818627),0,0,0,0,1,0,,
node,5720986420,,POINT (-0.3962074 51.666633),0,0,0,1,0,0,,
node,5720986623,,POINT (-0.3973232 51.6654352),0,0,0,1,0,0,,
node,5720986624,,POINT (-0.3969691 51.6650925),0,0,0,1,0,0,,
node,5723935031,,POINT (-0.1431367 51.5082498),0,0,0,0,1,0,,
node,5724481760,Nobu,POINT (-0.1432995 51.5084143),0,0,0,0,1,0,,
node,5724541750,Park Chinois,POINT (-0.1436037 51.5086434),0,0,0,0,1,0,,
node,5728908664,,POINT (-0.1350396 51.4992973),0,0,0,1,0,0,,
node,5742081028,Pizza Uno 1,POINT (0.1836962 51.2769598),0,0,0,0,1,0,,
node,5742592713,Umu,POINT (-0.1443836 51.511358),0,0,0,0,1,0,,
node,5749897897,Pizza Express,POINT (-0.2447111 51.6158117),0,0,0,0,1,0,,
node,5749900021,Prezzo,POINT (-0.2455211 51.615562),0,0,0,0,1,0,,
node,5751200089,Mirch Masala,POINT (-0.1392549 51.3195015),0,0,0,0,1,0,,
node,5751200091,Thai Venue,POINT (-0.1392375 51.3196088),0,0,0,0,1,0,,
node,5751906122,Vegan Yes,POINT (-0.1183233 51.5582845),0,0,0,0,1,0,,
node,5756987983,,POINT (-0.0973639 51.4310492),0,0,0,1,0,0,,
node,5760392023,Queen's House,POINT (-0.3394554 51.5808027),0,0,0,1,0,0,,
node,5761480754,WingWing Krispy Chicken,POINT (-0.127931 51.5244813),0,0,0,0,1,0,,
node,5762034701,Mill Hill Tandoori,POINT (-0.2487185 51.6139332),0,0,0,0,1,0,,
node,5762034726,Mani and Nick's,POINT (-0.2480525 51.6142206),0,0,0,0,1,0,,
node,5762034729,Zushi,POINT (-0.2487168 51.6139808),0,0,0,0,1,0,,
node,5762034735,Pomodoro Rosso,POINT (-0.2796166 51.5979327),0,0,0,0,1,0,,
node,5762034747,Cannons Fish & Chips,POINT (-0.2470078 51.6146226),0,0,0,0,1,0,,
node,5764852030,La Petite Maison,POINT (-0.1461126 51.5126169),0,0,0,0,1,0,,
node,5768339778,,POINT (-0.0771991 51.5159277),0,0,0,1,0,0,,
node,5771279655,Canaletes,POINT (-0.2018725 51.5407729),0,0,0,0,1,0,,
node,5774063818,Honest Burgers,POINT (-0.0693762 51.4696491),0,0,0,0,1,0,,
node,5776296795,Jak's,POINT (-0.1483117 51.5139831),0,0,0,0,1,0,,
node,5776941758,Sichuan Garden,POINT (-0.1356246 51.3225666),0,0,0,0,1,0,,
node,5776941763,La Scarpetta,POINT (-0.1359015 51.3223771),0,0,0,0,1,0,,
node,5776941765,The Quintessential,POINT (-0.1360034 51.3223034),0,0,0,0,1,0,,
node,5777433439,Sugar and Spice Lounge,POINT (-0.2848713 51.5940533),0,0,0,0,1,0,,
node,5778928920,,POINT (-0.0212952 51.5462394),0,0,0,1,0,0,,
node,5779352273,The Learning Hub,POINT (0.0058284 51.5523915),1,0,0,0,0,0,,
node,5779352278,Rooster Grill Joint,POINT (0.0058893 51.55207),0,0,0,0,1,0,,
node,5780320931,PizzaExpress,POINT (-0.1363397 51.3218366),0,0,0,0,1,0,,
node,5780513166,Coal Rooms,POINT (-0.0693298 51.4701094),0,0,0,0,1,0,,
node,5780658521,Ikeda,POINT (-0.1463976 51.5131306),0,0,0,0,1,0,,
node,5784878092,Zafran,POINT (-0.0679632 51.3824309),0,0,0,0,1,0,,
node,5790048106,Neo Bistro,POINT (-0.147705 51.5143223),0,0,0,0,1,0,,
node,5792290053,Sowa Restaurant,POINT (-0.3049228 51.5121796),0,0,0,0,1,0,,
node,5793792857,Rex Close Car Park,POINT (0.1648456 51.5991007),0,0,0,1,0,0,,
node,5795441939,The Dutchie,POINT (-0.1005943 51.3726584),0,0,0,0,1,0,,
node,5796262653,Osteria Del Portico,POINT (-0.3050683 51.511362),0,0,0,0,1,0,,
node,5796920750,Sanderstead Tandoori,POINT (-0.0944231 51.348305),0,0,0,0,1,0,,
node,5797011700,Khana Peena,POINT (-0.0975307 51.3564377),0,0,0,0,1,0,,
node,5798900529,Craft London,POINT (0.0053967 51.5004912),0,0,0,0,1,0,,
node,5799867668,Amera Rani,POINT (-0.0982037 51.3531505),0,0,0,0,1,0,,
node,5805280960,Gurkha Spice,POINT (-0.098602 51.3516295),0,0,0,0,1,0,,
node,5806412061,Taya Oriental,POINT (-0.1230158 51.3333856),0,0,0,0,1,0,,
node,5809993973,McDermotts Fish & Chips,POINT (-0.0380925 51.3509322),0,0,0,0,1,0,,
node,5810965960,DTK College,POINT (0.009853 51.5423036),1,0,0,0,0,0,,
node,5812215113,Wild Garlic Catering,POINT (0.1695677 51.4013103),0,0,0,0,1,0,,
node,5812510142,Caribbean Flavours Restaurant,POINT (0.0055703 51.5530262),0,0,0,0,1,0,,
node,5812916585,Learning for Life London,POINT (0.0053604 51.5534703),1,0,0,0,0,0,,
node,5813061965,Rajpoot Indian cuisine,POINT (0.1324113 51.420652),0,0,0,0,1,0,,
node,5814136910,Dental Nursing Academy,POINT (0.0052909 51.5538419),1,0,0,0,0,0,,
node,5814211890,Bombay Night,POINT (0.0053622 51.5542824),0,0,0,0,1,0,,
node,5816593641,Wasabi,POINT (-0.1769235 51.5159939),0,0,0,0,1,0,,
node,5816593644,Bahn Mi,POINT (-0.0718495 51.5155422),0,0,0,0,1,0,,
node,5817850003,Post Office (take away),POINT (-0.0882479 51.5171058),0,0,0,0,1,0,,
node,5819088912,,POINT (0.0134468 51.5441737),0,0,0,1,0,0,,
node,5827972435,Nando's,POINT (-0.0065528 51.5432262),0,0,0,0,1,0,,
node,5827972436,Zizzi,POINT (-0.0067225 51.5430368),0,0,0,0,1,0,,
node,5827972438,Las Iguanas,POINT (-0.0073858 51.5427016),0,0,0,0,1,0,,
node,5827972441,TGI Friday's,POINT (-0.0076359 51.5429828),0,0,0,0,1,0,,
node,5827972442,ASK Italian,POINT (-0.0074616 51.5430947),0,0,0,0,1,0,,
node,5827972443,Wagamama,POINT (-0.0073101 51.5431943),0,0,0,0,1,0,,
node,5827972444,PizzaExpress,POINT (-0.0071272 51.5433169),0,0,0,0,1,0,,
node,5828020149,Indi-Go,POINT (-0.0065711 51.5432584),0,0,0,0,1,0,,
node,5828020150,YO! Sushi,POINT (-0.0063243 51.5433171),0,0,0,0,1,0,,
node,5828020152,Lotus Leaf,POINT (-0.0068037 51.5431487),0,0,0,0,1,0,,
node,5828020153,Rosa's Thai Cafe,POINT (-0.0065256 51.5431327),0,0,0,0,1,0,,
node,5828020155,The Chicago Rib Shack,POINT (-0.0066683 51.5430622),0,0,0,0,1,0,,
node,5828020156,Comptoir Libanais,POINT (-0.0068147 51.5429734),0,0,0,0,1,0,,
node,5828020157,Franco Manca,POINT (-0.0069318 51.5428892),0,0,0,0,1,0,,
node,5828020158,Pho,POINT (-0.0070599 51.5428164),0,0,0,0,1,0,,
node,5828020159,Passyunk Avenue,POINT (-0.0071953 51.5427503),0,0,0,0,1,0,,
node,5828020160,Tossed,POINT (-0.007382 51.5427936),0,0,0,0,1,0,,
node,5828020161,Rhythm Kitchen,POINT (-0.0073307 51.5426821),0,0,0,0,1,0,,
node,5828020162,Bird,POINT (-0.007532 51.5427048),0,0,0,0,1,0,,
node,5828117942,Busaba Eathai,POINT (-0.0085781 51.5423652),0,0,0,0,1,0,,
node,5828117943,The Real Greek,POINT (-0.0084666 51.5424323),0,0,0,0,1,0,,
node,5828192856,Pizza Hut,POINT (-0.0068071 51.5435253),0,0,0,0,1,0,,
node,5828193800,The Hungry Bedouin,POINT (-0.0090368 51.5439537),0,0,0,0,1,0,,
node,5828193801,Rasa,POINT (-0.0089311 51.5440369),0,0,0,0,1,0,,
node,5828938354,Fairfield School of Business,POINT (-0.0910215 51.3745282),1,0,0,0,0,0,,
node,5829896168,Max's Thai Cooking,POINT (-0.1480747 51.3575256),0,0,0,0,1,0,,
node,5829896183,Taste Of Ceylon,POINT (-0.1448222 51.3583668),0,0,0,0,1,0,,
node,5829896184,India,POINT (-0.1446657 51.3584017),0,0,0,0,1,0,,
node,5831004055,Nandine,POINT (-0.0824028 51.4709652),0,0,0,0,1,0,,
node,5833143376,Purley Language College,POINT (-0.1195165 51.3364464),1,0,0,0,0,0,,
node,5837607085,Orjowan,POINT (-0.1933888 51.4928563),0,0,0,0,1,0,,
node,5838769586,Salaam Namaste,POINT (-0.1178408 51.523586),0,0,0,0,1,0,,
node,5839570758,Royal Tandoori,POINT (-0.0796684 51.3092458),0,0,0,0,1,0,,
node,5839570823,Whyteleafe Pizza & Grill,POINT (-0.0800183 51.3084416),0,0,0,0,1,0,,
node,5839838485,Scoff & Banter,POINT (-0.1818734 51.4952466),0,0,0,0,1,0,,
node,5842196048,Empire Lounge,POINT (-0.0578646 51.4801635),0,0,0,0,1,0,,
node,5842529129,Chef's Delight,POINT (-0.0510473 51.4262317),0,0,0,0,1,0,,
node,5842529170,Nando's,POINT (-0.0558708 51.4271992),0,0,0,0,1,0,,
node,5842529178,Golden City,POINT (-0.0505642 51.4258982),0,0,0,0,1,0,,
node,5842530002,Healthy Options,POINT (-0.0454802 51.4255791),0,0,0,0,1,0,,
node,5842530006,Jerk Garden,POINT (-0.0445215 51.42556),0,0,0,0,1,0,,
node,5848644694,We Serve Humans @ Leyton Star,POINT (-0.0049588 51.5540481),0,0,0,0,1,0,,
node,5849085974,Mumbai Local,POINT (-0.3325106 51.5848049),0,0,0,0,1,0,,
node,5849105372,TGI Friday's,POINT (0.179863 51.5768961),0,0,0,0,1,0,,
node,5849105373,Dehli Live,POINT (0.1856974 51.5745123),0,0,0,0,1,0,,
node,5852151645,Sathi,POINT (-0.519786 51.6542209),0,0,0,0,1,0,,
node,5852151724,Mezze Mangal,POINT (-0.5219097 51.655167),0,0,0,0,1,0,,
node,5852308272,Elutec,POINT (0.1680421 51.5465537),1,0,0,0,0,0,,
node,5852334010,The Banana Leaf,POINT (-0.0889262 51.3809074),0,0,0,0,1,0,,
node,5852363599,Spice Corner,POINT (-0.0869488 51.3803069),0,0,0,0,1,0,,
node,5855830148,Kai Mayfair,POINT (-0.1516042 51.5087664),0,0,0,0,1,0,,
node,5857390336,Il Bordello,POINT (-0.0524549 51.5066676),0,0,0,0,1,0,,
node,5857437388,Flat iron,POINT (-0.1295416 51.5150661),0,0,0,0,1,0,,
node,5859222705,Dewan-E-Am,POINT (-0.1019099 51.2926407),0,0,0,0,1,0,,
node,5860685585,Thyme & Honey,POINT (-0.1815571 51.4730692),0,0,0,0,1,0,,
node,5862011494,Booze & Burrito,POINT (-0.0213848 51.4807865),0,0,0,0,1,0,,
node,5868196715,Natural Kitchen,POINT (-0.0780037 51.5108433),0,0,0,0,1,0,,
node,5873264063,World of Sowing Parking,POINT (0.1125885 51.3444609),0,0,0,1,0,0,,
node,5873612509,Buon Cibo,POINT (-0.4721462 51.6400482),0,0,0,0,1,0,,
node,5873620324,Mexica Buffet,POINT (-0.4720567 51.6395775),0,0,0,0,1,0,,
node,5873629485,Prezzo,POINT (-0.4712313 51.6392059),0,0,0,0,1,0,,
node,5876977484,Taste of Punjab,POINT (-0.3727821 51.5138016),0,0,0,0,1,0,,
node,5882192466,Science Gallery Cafe,POINT (-0.0875151 51.5041545),0,0,0,0,1,0,,
node,5888396785,Original Lahore,POINT (-0.1689547 51.5244767),0,0,0,0,1,0,,
node,5890195001,Jam Rock,POINT (-0.0978955 51.3993714),0,0,0,0,1,0,,
node,5890537957,Cantinho do Goias 3,POINT (-0.1005948 51.4032456),0,0,0,0,1,0,,
node,5893336988,Brown Rice,POINT (-0.2053356 51.5162028),0,0,0,0,1,0,,
node,5894428754,Island Grill,POINT (-0.1757263 51.5118848),0,0,0,0,1,0,,
node,5895852208,URBN Lounge & Grill,POINT (0.008282 51.5610525),0,0,0,0,1,0,,
node,5896742656,Sodexo at Lammas School,POINT (-0.0255695 51.5661734),0,0,0,0,1,0,,
node,5899373585,Laksamania,POINT (-0.1350223 51.5163303),0,0,0,0,1,0,,
node,5909124436,China Tang,POINT (-0.1529098 51.5074084),0,0,0,0,1,0,,
node,5909124437,Alain Ducasse at The Dorchester,POINT (-0.1523237 51.50717),0,0,0,0,1,0,,
node,5910454470,India Dining,POINT (-0.056459 51.3097902),0,0,0,0,1,0,,
node,5910469872,,POINT (0.0013346 51.36906),0,0,0,0,1,0,,
node,5911469633,WF Catering at Selwyn Primary School,POINT (-0.00674 51.6060446),0,0,0,0,1,0,,
node,5913600282,WF Catering at Belmont Park School,POINT (-0.0082746 51.5760602),0,0,0,0,1,0,,
node,5920047823,Poppadom Express,POINT (-0.1285245 51.5241823),0,0,0,0,1,0,,
node,5921219885,Scarlet Green,POINT (-0.1357946 51.5152482),0,0,0,0,1,0,,
node,5921834585,Matsya,POINT (-0.1454437 51.5072855),0,0,0,0,1,0,,
node,5921940110,May Fair Kitchen,POINT (-0.1442553 51.5079445),0,0,0,0,1,0,,
node,5921995686,Mes Amis,POINT (-0.222796 51.4817421),0,0,0,0,1,0,,
node,5922272556,Greek Bites,POINT (-0.1745029 51.6277211),0,0,0,0,1,0,,
node,5924359471,Gunpowder + Custard,POINT (-0.0773423 51.503514),0,0,0,0,1,0,,
node,5924359472,The Coal Shed,POINT (-0.0777772 51.5037975),0,0,0,0,1,0,,
node,5924359949,Tom Simmons,POINT (-0.0774559 51.5034051),0,0,0,0,1,0,,
node,5926051590,Sapore Italiano,POINT (-0.3813811 51.5933134),0,0,0,0,1,0,,
node,5927984591,Miyama,POINT (-0.1451164 51.5067349),0,0,0,0,1,0,,
node,5927998977,Ormer Mayfair,POINT (-0.1450753 51.5066651),0,0,0,0,1,0,,
node,5928468908,Highbury Canteen,POINT (-0.109998 51.5518348),0,0,0,0,1,0,,
node,5929170566,Khyber,POINT (-0.2149884 51.2954962),0,0,0,0,1,0,,
node,5929170580,Number 12,POINT (-0.2133831 51.2950601),0,0,0,0,1,0,,
node,5938180216,Hatchetts,POINT (-0.1458992 51.5060226),0,0,0,0,1,0,,
node,5938622091,Santini's,POINT (-0.1007216 51.3257474),0,0,0,0,1,0,,
node,5938622093,Saffron,POINT (-0.1004936 51.3256837),0,0,0,0,1,0,,
node,5938625415,Spagbowl,POINT (-0.0898621 51.5189931),0,0,0,0,1,0,,
node,5938625416,Gatti's,POINT (-0.0896797 51.5190022),0,0,0,0,1,0,,
node,5938937295,L'Autre,POINT (-0.14664 51.5061822),0,0,0,0,1,0,,
node,5941022582,Taka,POINT (-0.1463744 51.5066813),0,0,0,0,1,0,,
node,5941322046,Saqui Tandoori,POINT (-0.1737037 51.3566141),0,0,0,0,1,0,,
node,5941786859,Ferdi,POINT (-0.1465149 51.506548),0,0,0,0,1,0,,
