,latitude,longitude,college,food_court,hospital,parking,restaurant,university,charging_station
7579,51.3669228,0.0547399,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4498,51.5395949,-0.1439955,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2359,51.453073,-0.184023,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7060,51.4998439,0.0633241,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3886,51.5376312,-0.1031478,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7216,51.3810917,-0.3654778,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4002,51.5161492,-0.1322118,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4506,51.5517203,-0.1408935,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4936,51.5891484,-0.0799405,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7646,51.5184786,-0.4784593,0.0,0.0,0.0,1.0,0.0,0.0,0.0
122,51.460312,-0.1656139999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7085,51.5518034,-0.0752168,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6203,51.5604543,-0.358738,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3656,51.661476,-0.3917239999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7853,51.5285451,-0.1667002,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1444,51.4510059088,-0.237974847993,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1928,51.571003,-0.043361,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2894,51.553821,-0.199599,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3406,51.521832,-0.188726,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4346,51.5184073,-0.1399849,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7966,51.5001489,-0.116294,1.0,0.0,0.0,0.0,0.0,0.0,0.0
468,51.513954,-0.1623139999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5943,51.3598437,-0.0591634,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1649,51.54944,-0.078877,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3759,51.5416421,-0.1570131,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4516,51.5229232,-0.1172064,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2133,51.451105,-0.0572439999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4455,51.4214734,0.0481334,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6643,51.6223871,-0.1048972,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5181,51.5531274,-0.1112551,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5339,51.4793219,-0.111958,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2611,51.487517,-0.160945,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3780,51.5054491,0.0261464,0.0,0.0,0.0,0.0,1.0,0.0,0.0
418,51.509809,-0.194319,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3257,51.53345,0.105571,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1702,51.492525,-0.46942,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7262,51.4849401,-0.1830601,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7506,51.5022709,-0.3159501,0.0,0.0,0.0,0.0,1.0,0.0,0.0
89,51.443759,-0.1665879999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
950,51.3736255360294,-0.361288189888,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1129,51.454605494971,-0.337557684230765,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4490,51.5815236,-0.3330612,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6985,51.5154154,-0.2055835,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5174,51.5644595,-0.3543219,0.0,0.0,0.0,0.0,1.0,0.0,0.0
437,51.5109927464186,-0.122040510177612,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6152,51.492322,-0.0616828,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2265,51.430561,-0.3478,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5002,51.4202453,-0.0854324,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3068,51.450371,0.104195,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8035,51.5127206,-0.1261387,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3041,51.4356,-0.4738,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3833,51.5108888,-0.184382,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7617,51.6537632,-0.0932992,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5635,51.5065506,-0.238143,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4169,51.5807007,-0.124891,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1436,51.541129,-0.007502,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2893,51.553747,-0.155774,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8050,51.3189821,-0.389289,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7018,51.5612964,-0.099396,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7776,51.4926892,-0.2318499,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2823,51.52883,-0.212447,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7133,51.6083746,-0.1100832,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4881,51.5256916,-0.0812967,1.0,0.0,0.0,0.0,0.0,0.0,0.0
397,51.50773,-0.13457,0.0,0.0,0.0,1.0,1.0,0.0,1.0
534,51.518345,-0.09627,0.0,0.0,0.0,1.0,0.0,0.0,1.0
821,51.5532751342696,-0.260297656059265,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1848,51.495923,-0.192491,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1571,51.506988,-0.21330782,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3107,51.571362,-0.005509,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6751,51.3757336,-0.1014856,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7157,51.4933784,-0.1877566,1.0,0.0,0.0,0.0,0.0,0.0,0.0
883,51.5530268,-0.129472,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3525,51.473759,-0.205294,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2382,51.45659,-0.1109069999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7442,51.4287745,-0.1666827,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2374,51.455847,-0.32372,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1417,51.481415,-0.002502,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1563,51.51871679897459,-0.221759519574002,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7160,51.5171066,-0.0626402,0.0,0.0,0.0,0.0,1.0,0.0,0.0
175,51.483249,-0.305786,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5297,51.510979,-0.0878279,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1065,51.545432,-0.0063139999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1995,51.446857,-0.1219939999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6735,51.5096348,-0.0810362,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2801,51.526736,-0.199743,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7485,51.4264844,-0.1663432,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3019,51.547753,-0.200704,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6655,51.5183469,-0.1532203,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5473,51.3726738,-0.4843738,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4768,51.5804419,-0.1236796,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5673,51.5168392,-0.0734888,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6559,51.4945853,-0.2829501,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2634,51.489538,-0.138934,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7297,51.5087307,0.024862,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1542,51.526841,0.147195,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5179,51.3130742,0.1891659,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1433,51.486073,-0.3754849999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4785,51.4565658,0.2390707,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5613,51.5144556,-0.0864955,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5212,51.5565459,-0.2837565,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1646,51.47537,-0.144593,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3443,51.564096,-0.1125839999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
630,51.52769,-0.1713059999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3003,51.406701,-0.3379479999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2242,51.416747,-0.1390279999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3622,51.5761,-0.0053,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6112,51.5139267,-0.0702843,0.0,0.0,0.0,0.0,1.0,0.0,0.0
909,51.5732,-0.415037,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6678,51.4533924,-0.430428,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4572,51.4626965,-0.1349267,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1925,51.453203,-0.159046,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7350,51.508414,-0.3413158,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5607,51.5517576,-0.0858248,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3693,51.5066722,-0.0363257,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6863,51.5194417,-0.1804409,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5954,51.5467787,0.0060764,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2416,51.460264,-0.292298,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4651,51.5158723,-0.1524237,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6796,51.6452958,0.0532312,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5882,51.5064576,-0.2235706,0.0,0.0,0.0,0.0,1.0,0.0,0.0
64,51.4200789,-0.0796447,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6390,51.5126188,-0.091782,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2066,51.518558,-0.1978069999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4862,51.5034891,0.0049833,0.0,0.0,0.0,0.0,1.0,0.0,0.0
619,51.526001,-0.1626119999999999,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3411,51.529549,-0.199394,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2123,51.639866,-0.038479,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6681,51.3091974,-0.1702151,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6554,51.4988131,-0.1667735,0.0,0.0,0.0,0.0,1.0,0.0,0.0
216,51.489483,-0.157412,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7728,51.5438226,-0.1530098,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3607,51.529995,-0.009934,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6923,51.5105794,-0.3054317,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7179,51.4717549,-0.2045432,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2527,51.474283,-0.102144,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6905,51.5372151,-0.1250553,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5622,51.5026461,-0.2260251,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4137,51.5432798,-0.0364728,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6154,51.402408,-0.3437817,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6945,51.4132374,-0.1831764,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7038,51.6081369,-0.3303393,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6232,51.4935917,-0.1587294,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2132,51.449972,-0.080051,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6837,51.4100994,-0.2299078,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3464,51.6717,-0.0404,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5880,51.540767,-0.145651,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3772,51.4889995,-0.136883,0.0,0.0,0.0,0.0,1.0,0.0,0.0
460,51.513154,-0.195679,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6605,51.3417886,-0.4643575,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7958,51.4975674,-0.3054095,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007,51.446857,-0.1219939999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4063,51.4251481,-0.2182473,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7566,51.558147,-0.098379,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3183,51.463034,-0.076713,0.0,0.0,0.0,0.0,0.0,0.0,1.0
267,51.495266,-0.174841,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5804,51.5004437,-0.3877339,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5854,51.4662884,-0.1528428,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2873,51.545062,-0.1976079999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2971,51.442014,-0.057602,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1521,51.6309440380849,-0.178733577323893,0.0,0.0,0.0,0.0,0.0,0.0,1.0
679,51.545382,-0.0066159999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4912,51.39927,-0.255765,0.0,0.0,0.0,0.0,1.0,0.0,0.0
817,51.5497777032629,-0.045487582683563,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5865,51.5414967,-0.1461156,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5551,51.3316679,-0.3567453,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6627,51.5000643,-0.0817079,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5956,51.4926356,-0.1775038,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4696,51.5424902,0.0003434,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,51.3753390449,-0.0118735380982,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2282,51.436914,-0.120711,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4821,51.4068631,-0.3078223,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5367,51.4634575,-0.1889016,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7786,51.578851,-0.0817953,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1291,51.5594676,-0.0508341999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3347,51.519634,-0.0310429999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,51.309677,-0.299971,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3687,51.6531575,-0.3513341,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2399,51.457901,-0.169401,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3530,51.476329,-0.2129589999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5548,51.5209062,-0.1417852,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1752,51.540955,-0.2989989999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6571,51.5130893,-0.1259492,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2761,51.519285,-0.200475,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5081,51.5168813,-0.1202747,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6088,51.5647827,-0.1328562,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2719,51.502591,-0.263827,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4598,51.4882622,-0.2224269,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5486,51.5177872,-0.1197773,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5904,51.4614881,-0.1379793,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7664,51.5030639,-0.2234884,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5449,51.4846101,-0.110512,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3523,51.471461,-0.188381,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1103,51.6063506783767,-0.176575183868408,0.0,0.0,0.0,0.0,0.0,0.0,1.0
561,51.521099,-0.087506,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5800,51.4736139,-0.1966267,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3467,51.519228,-0.409331,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014,51.462462,-0.131191,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3263,51.598294,0.2242549999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
880,51.5881811,-0.0740528,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6244,51.2828343,-0.3270571,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4494,51.5560543,-0.1391793,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4687,51.5781064,-0.3993528,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1787,51.49704,0.154619,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3746,51.6809711,-0.0424486,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2672,51.494683,-0.2531029999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1008,51.547764,-0.025092,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4637,51.510542,-0.1377968,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7928,51.4279068,-0.3553527,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4852,51.4975232,-0.0176468,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4853,51.4852869,-0.0343426,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2990,51.5556,-0.33884,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4108,51.6017625,-0.1118344,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7649,51.4993357,-0.0209118,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7504,51.5028034,-0.3163892,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3509,51.434478,-0.10616,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1426,51.444492,-0.025813,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1120,51.5293152674049,-0.176318794967638,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2369,51.455485,-0.1535109999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5852,51.5153496,-0.1544208,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2166,51.538956,-0.2094309999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
262,51.494678,-0.129862,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6341,51.5038535,-0.0984717,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3331,51.3751952145007,-0.205605409919826,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1195,51.5067,-0.35107,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4327,51.5612609,-0.3577992,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5632,51.5065862,-0.2352882,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2517,51.472839,-0.2891019999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3349,51.648138,-0.229706,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5977,51.460736,-0.1356013,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3553,51.49428,-0.164183,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1330,51.474456,-0.079839,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6739,51.5235153,-0.1748511,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7185,51.429975,-0.3407375,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3447,51.576764,-0.121941,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7440,51.42876,-0.1666458,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5036,51.5978553,-0.0901597,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7076,51.4950372,-0.1846971,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5543,51.5228655,-0.0977285,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3274,51.561344,-0.0020889999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7509,51.5025267,-0.316584,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2659,51.491671,-0.2465929999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1420,51.531174,0.148639,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4402,51.3804481,-0.0138573,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7490,51.4239933,-0.1624233,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2179,51.556567,-0.288682,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7874,51.6473481,-0.132273,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6040,51.4660224,-0.1540174,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4504,51.5523019,-0.1409072,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1721,51.556797,-0.317284,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3773,51.4983961,-0.1664209,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2541,51.476347,-0.2409049999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1231,51.5990125429909,-0.184717921352093,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5390,51.6016175,0.0379268,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3267,51.57407,0.031407,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2206,51.538503,-0.247496,0.0,0.0,0.0,0.0,0.0,0.0,1.0
396,51.507729,-0.13457,0.0,0.0,0.0,1.0,1.0,0.0,1.0
8064,51.4731125,-0.0147866,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6683,51.3740853,0.0977897,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7161,51.5171875,-0.0626617,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3201,51.477367,-0.3636109999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7398,51.54533,-0.4805477,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3594,51.524182,-0.224872,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5263,51.5415436,-0.1460834,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5718,51.5451405,-0.0748322,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1535,51.5644817285,0.175700427791,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7554,51.4351024,-0.1611882,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6130,51.5029291,-0.091747,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7759,51.5443919,-0.0214854,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2443,51.464578,-0.1116669999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7166,51.4826226,-0.1760775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5826,51.511954,-0.1317433,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1959,51.514603,-0.330974,0.0,0.0,0.0,0.0,0.0,0.0,1.0
613,51.525349,-0.184165,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290,51.498533,-0.1966389999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5155,51.4975233,-0.1644271,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7405,51.4304327,-0.1749259,0.0,0.0,0.0,0.0,1.0,0.0,0.0
990,51.528801,-0.269127,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6773,51.5114687,-0.3146615,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2360,51.45339,-0.319472,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5766,51.4092429,-0.2273694,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5873,51.5076471,-0.14285,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6443,51.5991007,0.1648456,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5097,51.6115345,-0.0969548,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4390,51.5132501,-0.0997714,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3507,51.42698,-0.190409,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2665,51.493214,-0.24713,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2287,51.438821,-0.336733,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3400,51.520825,-0.174593,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4694,51.6002401,-0.3167593,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1559,51.602308,-0.191357,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3379,51.483461,-0.101755,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2970,51.422086,-0.176276,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4278,51.40797,-0.0039025,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1772,51.591248,-0.0219639999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4784,51.4616212,0.2279905,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2290,51.440432,-0.182971,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1678,51.6461,-0.4292,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3398,51.518613,-0.170045,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1313,51.49009,-0.2148376,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5291,51.3513376,-0.3638168,0.0,0.0,0.0,1.0,0.0,0.0,0.0
852,51.5649174,-0.2758204999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6991,51.5166405,-0.2006303,0.0,0.0,0.0,0.0,1.0,0.0,0.0
92,51.4461883,-0.0206126999999999,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3381,51.485331,-0.057211,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7155,51.570534,-0.1480861,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7871,51.5554991,-0.1392023,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6127,51.464441,-0.2148833,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6998,51.5170318,-0.2057645,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4941,51.5087112,-0.2641378,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2440,51.464198,-0.2242289999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1490,51.5472,-0.013177,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2390,51.457137,-0.074379,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7415,51.4289069,-0.1661703,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1774,51.56420889908589,-0.443370017243523,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5704,51.461369,-0.3753409,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5746,51.4130175,-0.0508624,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2743,51.512997,-0.207873,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7613,51.6506206,-0.2767008,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7942,51.5068735,-0.2684073,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5879,51.5419875,-0.1575493,0.0,0.0,0.0,0.0,1.0,0.0,0.0
